ID,Nom,Email,Tel,Type,Web_site,FB,FB_nb_aderent,Twitter,Twitter_nb_aderent,Insta,Insta_nb_aderent,Youtube,Youtube_nb_aderent,Tiktok,Tiktok_nb_aderent,nb_adherent,Date_contact,Adresse_postal,Departement,Region,Pays,Accepte_com,Statut,Commentaire
1ba38d65,Bar à jeux Conscience,andrepotier@example.org,,Bar à jeux,https://boutin.com/,https://robert.fr/,4303.0,https://gomez.net/,2543.0,,,,,,,,2024-10-13,avenue Muller Lure,70,Bourgogne-Franche-Comté,France,Non,Intéressé,Effacer fille consentir étranger maintenant sien.
9d0f579d,Editeur Chose,alexandriatorres@example.org,0285234065,Editeur,https://adam.org/,https://www.alexandre.com/,3176.0,https://www.parent.fr/,11170.0,https://www.rousseau.com/,8929.0,http://gaillard.fr/,3183.0,,,,,"337, rue de Henry Avranches",50,Normandie,France,Oui,Prospect,Mer beaux temps tôt trois surveiller.
678e2f74,Artisan Charge,faureleon@example.org,03 65 09 92 09,Artisan,,http://texier.com/,1838.0,https://www.lenoir.com/,1633.0,http://www.louis.com/,2823.0,,,,,,,"94, avenue de Thomas Fontenay-le-Comte",85,Pays de la Loire,France,Oui,Intéressé,
7a6e90ca,Asso jdr Y,zmaillard@example.org,0232261628,Asso jdr,https://www.giraud.com/,http://lecoq.com/,1921.0,,,,,,,,,195.0,,"75, rue Becker Condom",32,Occitanie,France,Non,Prospect,
c9bdffff,CSCS Père,adele32@example.org,0484550205,CSCS,http://klein.fr/,https://www.gimenez.com/,2527.0,,,,,,,,,159.0,,"104, chemin Emmanuel Devaux Ajaccio",2A,Corse,France,Non,Contacté,
1c482083,Asso jdr Si,frederic67@example.net,05 67 18 72 30,Asso jdr,,http://www.leleu.fr/,777.0,,,,,,,,,490.0,2024-11-24,"44, chemin Delannoy Briançon",05,Provence-Alpes-Côte d'Azur,France,Oui,Contacté,
be25a663,CSCS Grain,zcousin@example.org,02 38 71 94 91,CSCS,,,,,,,,,,,,301.0,,"5, avenue Descamps Niort",79,Nouvelle-Aquitaine,France,Non,Intéressé,
5d352a23,Editeur Pied,louisebertrand@example.com,+33 3 27 56 45 57,Editeur,http://www.germain.fr/,https://www.wagner.fr/,7854.0,https://huet.org/,3605.0,https://www.huet.com/,9152.0,,,,,,2025-04-13,"91, chemin de Vallée Mende",48,Occitanie,France,Oui,Intéressé,
f80cc908,CSCS Fixe,leclercqmadeleine@example.net,+33 (0)6 30 48 61 27,CSCS,http://imbert.fr/,http://www.herve.org/,789.0,http://www.bernard.fr/,397.0,http://www.allain.fr/,762.0,,,,,43.0,2024-12-11,"38, chemin de Parent Bayeux",14,Normandie,France,Oui,Contacté,Honte gros entretenir.
0b6bff89,CSCS Honte,klefevre@example.org,01 82 72 82 99,CSCS,https://noel.com/,https://www.andre.fr/,1733.0,,,,,,,,,56.0,,chemin Lopez Limoges,87,Nouvelle-Aquitaine,France,Oui,Intéressé,
36b98c5e,Bar à jeux Table,pascalcharlotte@example.net,+33 4 95 23 59 63,Bar à jeux,https://www.weber.net/,http://www.labbe.com/,4328.0,http://guerin.fr/,1035.0,,,,,,,,,"56, chemin de Guibert Aubusson",23,Nouvelle-Aquitaine,France,Oui,Intéressé,
a23f135a,Asso jdr Fonder,augustin16@example.net,0456372591,Asso jdr,http://www.fouquet.com/,http://www.meunier.fr/,247.0,https://giraud.com/,819.0,,,,,,,494.0,2024-03-06,"27, rue Gimenez Nogent-sur-Seine",10,Grand Est,France,Oui,Intéressé,Frapper partir détacher meilleur million rompre.
0ac75264,Influenceur Prière,ines38@example.org,+33 (0)4 91 52 76 03,Influenceur,http://lecomte.com/,,,http://www.chretien.com/,13892.0,http://schmitt.net/,12184.0,https://www.laporte.fr/,20920.0,https://www.marchal.fr/,16371.0,,,"120, rue Geneviève Labbé Fontainebleau",77,Île-de-France,France,Oui,Intéressé,
544fc96d,Bar à jeux Courir,emile30@example.com,01 81 34 29 27,Bar à jeux,https://www.normand.fr/,http://reynaud.org/,1183.0,,,https://morin.com/,2907.0,,,,,,2025-10-14,"19, chemin Élodie Renault Moulins",03,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
cc56f725,Artisan Relever,gdupuy@example.org,0172873013,Artisan,http://www.jean.com/,http://www.parent.org/,3985.0,https://valentin.fr/,2117.0,https://jacquot.fr/,4655.0,,,,,,2025-08-02,avenue de Lopez Colmar,68,Grand Est,France,Non,Prospect,Troisième passé réussir en chemise.
3bfcf2ea,Ludothèque Circonstance,amarin@example.org,,Ludothèque,http://giraud.com/,https://potier.net/,3891.0,http://www.laporte.fr/,1461.0,,,,,,,122.0,,"703, avenue Anne Chevallier Millau",12,Occitanie,France,Non,Contacté,
507e40c1,Ludothèque Couche,ldelmas@example.com,0610528538,Ludothèque,https://www.bonnet.com/,http://www.hamel.fr/,2721.0,,,http://www.gomez.fr/,1087.0,,,,,484.0,,"9, chemin de Leduc Vendôme",41,Centre-Val de Loire,France,Oui,Prospect,Apparaître prix inquiétude remplir traiter.
40263650,Médiathèque Vert,valentineferrand@example.com,+33 4 94 00 85 85,Médiathèque,https://lombard.fr/,,,http://www.guillet.fr/,1382.0,,,,,,,391.0,,"49, chemin Bègue Nanterre",92,Île-de-France,France,Non,Contacté,
d0848083,MJC Esprit,vcourtois@example.net,+33 5 24 07 11 17,MJC,http://www.berthelot.fr/,http://perrier.fr/,2695.0,https://www.martineau.fr/,439.0,,,,,,,418.0,,"87, rue de Dupuy Montauban",82,Occitanie,France,Oui,Prospect,
210e0675,Boutique spécialisée Tout,gribeiro@example.org,,Boutique spécialisée,https://www.carre.fr/,https://buisson.net/,1771.0,https://gay.fr/,1810.0,https://muller.org/,4955.0,,,,,,2025-03-04,"859, chemin Michel Saint-Étienne",42,Auvergne-Rhône-Alpes,France,Non,Contacté,Promettre bas juge image lumière voile réalité exprimer.
90ac3d0f,Bar à jeux Assister,matthieu21@example.org,+33 2 76 28 76 43,Bar à jeux,https://www.gay.com/,http://www.dupuis.org/,949.0,https://www.carpentier.org/,2553.0,https://www.collin.com/,641.0,,,,,,,"95, rue Laurence Valentin Saint-Amand-Montrond",18,Centre-Val de Loire,France,Non,Prospect,
0c75d5aa,CSCS Entendre,legrosandree@example.org,05 87 24 26 83,CSCS,https://www.pasquier.com/,http://www.mallet.net/,1980.0,,,,,,,,,145.0,2024-06-17,"96, avenue Joséphine Bernard Prades",66,Occitanie,France,Oui,Contacté,
45e593cc,Boutique spécialisée Poète,fabrejosephine@example.com,,Boutique spécialisée,https://www.le.net/,https://collin.fr/,2822.0,http://sanchez.org/,413.0,https://www.rodriguez.com/,2801.0,,,,,,,"95, chemin de Faure Montluçon",03,Auvergne-Rhône-Alpes,France,Non,Prospect,
dba5ba19,Médiathèque École,paulchauveau@example.org,0775541634,Médiathèque,https://leduc.fr/,http://www.alexandre.net/,1598.0,,,http://barbier.com/,1372.0,,,,,376.0,,boulevard Cécile Turpin Versailles,78,Île-de-France,France,Oui,Contacté,Rencontre celui bleu nombreux vers politique.
5b8fd87a,Boutique spécialisée Quoi,fleurycapucine@example.net,,Boutique spécialisée,https://www.tessier.fr/,http://regnier.com/,2612.0,https://perez.fr/,478.0,http://www.moulin.net/,4707.0,,,,,,2025-05-12,"94, chemin Gonzalez Fontainebleau",77,Île-de-France,France,Non,Contacté,Fait cinquante direction plante affirmer.
f53b7485,Bar à jeux Soumettre,delannoyaurore@example.com,07 38 00 75 78,Bar à jeux,http://www.cohen.net/,https://www.le.com/,877.0,https://bouvier.fr/,2553.0,http://www.hamon.com/,3714.0,,,,,,,"70, avenue Millet Grenoble",38,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
db658411,Influenceur Réalité,barbieralfred@example.com,0262515463,Influenceur,http://www.lelievre.com/,,,http://www.ollivier.com/,23598.0,https://www.pires.com/,14666.0,https://maillot.com/,5246.0,http://www.leconte.fr/,57415.0,,2025-12-17,rue Gomez Vesoul,70,Bourgogne-Franche-Comté,France,Oui,Prospect,
f112d0a6,Asso jdr Maladie,louisejacob@example.net,+33 6 57 89 65 18,Asso jdr,http://www.hubert.fr/,http://www.carpentier.org/,465.0,,,,,,,,,43.0,,"289, boulevard de Letellier Boulogne-sur-Mer",62,Hauts-de-France,France,Oui,Intéressé,
fda8eb93,Boutique spécialisée Homme,mmarty@example.com,+33 (0)3 80 14 03 54,Boutique spécialisée,http://lefort.net/,https://benard.fr/,3729.0,https://albert.fr/,1399.0,,,,,,,,2024-04-26,"79, chemin Ferreira Aix-en-Provence",13,Provence-Alpes-Côte d'Azur,France,Oui,Prospect,
f7d99cc4,Influenceur Herbe,nathalielemaitre@example.net,+33 5 64 87 02 64,Influenceur,http://poirier.org/,,,https://www.pasquier.com/,9059.0,http://leveque.fr/,24062.0,http://www.joseph.fr/,40748.0,http://fernandez.com/,47148.0,,,"20, avenue Evrard Aubenas",07,Auvergne-Rhône-Alpes,France,Oui,Prospect,
5ec552fb,Ludothèque Lentement,louise84@example.net,,Ludothèque,https://valentin.fr/,http://www.pereira.net/,2918.0,http://charpentier.net/,1665.0,,,,,,,198.0,2025-04-17,boulevard Martin Neveu Le Blanc,36,Centre-Val de Loire,France,Non,Intéressé,
a982f87c,Influenceur Parce que,corinnelecoq@example.com,,Influenceur,http://jacquet.fr/,,,https://blin.org/,11353.0,https://riou.fr/,9426.0,http://www.pons.com/,40852.0,,,,,"4, chemin Céline Guillon Saint-Quentin",02,Hauts-de-France,France,Oui,Contacté,
e3e80f0a,Ludothèque Armer,corinne07@example.org,,Ludothèque,https://www.launay.com/,http://www.poirier.net/,1802.0,,,,,,,,,393.0,,chemin de Parent Castelnaudary,11,Occitanie,France,Non,Prospect,Blanc reprendre semaine durant blanc couler confiance.
6fa3afac,Artisan Regard,olivierduval@example.org,04 69 14 23 34,Artisan,,https://www.bigot.fr/,2265.0,https://pereira.com/,856.0,,,,,,,,2025-11-13,"91, avenue Isabelle Colin Niort",79,Nouvelle-Aquitaine,France,Non,Contacté,Corps pensée chez comme.
35a0fe0d,Editeur Commun,hervearnaude@example.org,,Editeur,http://www.riviere.com/,http://sanchez.com/,9300.0,http://www.lombard.org/,14341.0,https://gauthier.com/,5453.0,http://benard.org/,2297.0,,,,,boulevard Georges Valentin Montélimar,26,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
15c81312,CSCS Poursuivre,raymond51@example.org,0130264649,CSCS,http://www.boyer.fr/,http://boulanger.com/,687.0,,,,,,,,,237.0,,"3, rue de Roy Chalon-sur-Saône",71,Bourgogne-Franche-Comté,France,Oui,Prospect,
5f760691,Boutique spécialisée Flot,pierrealice@example.com,0262688447,Boutique spécialisée,http://www.weiss.fr/,,,https://www.brunel.com/,1506.0,,,,,,,,2025-03-02,"86, chemin Duval Narbonne",11,Occitanie,France,Non,Intéressé,Rassurer tantôt cher chanter entretenir.
0ea9d285,CSCS Pouvoir,jacquelineraynaud@example.com,07 91 90 71 86,CSCS,,http://www.barthelemy.fr/,3768.0,,,,,,,,,199.0,2024-02-21,"1, chemin Vallet Gien",45,Centre-Val de Loire,France,Non,Contacté,Élément armée sueur placer traverser note certes.
7da05b86,MJC Effacer,wsauvage@example.com,06 31 01 27 00,MJC,http://www.loiseau.com/,http://renaud.net/,551.0,,,https://www.vidal.fr/,739.0,,,,,444.0,,"59, rue Mallet Saint-Dizier",52,Grand Est,France,Oui,Intéressé,
0ec62031,Bar à jeux Distance,clemence71@example.net,+33 (0)3 69 47 52 15,Bar à jeux,,http://www.collet.org/,475.0,https://faivre.fr/,1806.0,,,,,,,,2025-03-14,"2, rue de Legrand Valdoie",90,Bourgogne-Franche-Comté,France,Oui,Contacté,
563d1938,Asso jdr Forêt,henrynoel@example.com,+33 3 83 07 14 09,Asso jdr,http://www.hoarau.com/,http://maillard.com/,360.0,,,,,,,,,481.0,,"87, chemin Colette Guyot Nevers",58,Bourgogne-Franche-Comté,France,Oui,Intéressé,
9eac9ec2,Asso jdr Ouvrir,hfernandes@example.net,04 56 61 43 62,Asso jdr,https://www.blanchard.fr/,http://perrin.fr/,3650.0,,,,,,,,,461.0,,"7, avenue Sophie Dumont Fontenay-le-Comte",85,Pays de la Loire,France,Oui,Contacté,
373904b8,Bar à jeux Eau,qlombard@example.com,+33 4 38 48 30 16,Bar à jeux,,,,,,,,,,,,,2024-03-01,"80, chemin Aimée Pruvost Autun",71,Bourgogne-Franche-Comté,France,Oui,Intéressé,
9e89edec,Asso jdr Yeux,hugues71@example.org,0376830097,Asso jdr,,http://hebert.net/,2545.0,https://www.marie.fr/,395.0,,,,,,,124.0,2025-07-20,"26, chemin de Breton Château-Gontier",53,Pays de la Loire,France,Non,Intéressé,Partager passage abri sac semblable charge plein.
049227b2,Influenceur Non,alexandre63@example.org,0557449430,Influenceur,http://www.guerin.com/,,,http://www.guyot.net/,5084.0,http://www.remy.net/,20571.0,http://fontaine.fr/,4995.0,https://perrin.net/,51704.0,,2024-03-17,"928, rue Julien Bailly Vénissieux",69,Auvergne-Rhône-Alpes,France,Oui,Contacté,
bc01f3d7,Artisan Moins,blamy@example.com,+33 (0)7 53 54 77 95,Artisan,,https://www.klein.com/,4843.0,,,http://www.guibert.net/,4541.0,,,,,,,"41, rue Leconte Clamecy",58,Bourgogne-Franche-Comté,France,Non,Contacté,Vingt robe avancer âme fumée donc.
0b12b8c6,Asso jdr Arriver,paulinedurand@example.org,+33 (0)4 69 01 00 99,Asso jdr,http://hoareau.org/,https://laroche.fr/,1946.0,,,,,,,,,255.0,2024-04-22,"52, chemin Maury Riom",63,Auvergne-Rhône-Alpes,France,Non,Contacté,
7494774f,Editeur Demander,gerardzoe@example.net,0517743224,Editeur,http://www.boucher.fr/,http://www.teixeira.com/,9517.0,https://dupuis.net/,3885.0,http://carre.fr/,8150.0,http://www.laroche.com/,7376.0,,,,2024-01-26,"63, chemin de Cohen Bayonne",64,Nouvelle-Aquitaine,France,Oui,Prospect,
4ab22e21,Médiathèque Pouvoir,tbrunet@example.net,+33 1 47 82 20 94,Médiathèque,https://www.martinez.net/,http://leblanc.fr/,2090.0,,,,,,,,,261.0,,"67, boulevard de Prévost Amiens",80,Hauts-de-France,France,Non,Prospect,
faf192f6,Boutique spécialisée Femme,marcelle16@example.org,01 48 71 48 90,Boutique spécialisée,https://paris.fr/,http://boulay.fr/,809.0,https://dijoux.com/,2781.0,https://www.maury.com/,1515.0,,,,,,,"680, boulevard de Gaillard Albertville",73,Auvergne-Rhône-Alpes,France,Oui,Prospect,
c1eb9c56,Editeur Rose,chauvincelina@example.net,+33 (0)3 79 85 83 37,Editeur,https://www.imbert.org/,https://www.joseph.net/,8382.0,https://chauvet.com/,11462.0,https://jean.com/,10151.0,https://www.meunier.net/,3916.0,,,,,"81, rue de Brunel Rodez",12,Occitanie,France,Non,Intéressé,
7f2a4334,Editeur Garder,dorothee27@example.net,02 76 08 90 07,Editeur,https://loiseau.com/,https://www.fleury.fr/,3983.0,http://labbe.fr/,9444.0,https://rodrigues.fr/,11595.0,,,,,,,"593, rue André Teixeira Vernon",27,Normandie,France,Non,Contacté,Lutter gros extraordinaire.
36ddc29e,MJC Écarter,patricialoiseau@example.org,+33 3 65 01 67 25,MJC,https://www.delorme.net/,,,http://www.pineau.com/,240.0,http://raymond.org/,2529.0,,,,,304.0,2025-04-10,"6, boulevard Brunel Rodez",12,Occitanie,France,Non,Intéressé,
cda94750,Bar à jeux Arriver,alexandria32@example.net,+33 (0)4 72 38 61 98,Bar à jeux,http://www.rousseau.net/,https://www.david.com/,215.0,https://sauvage.fr/,1516.0,,,,,,,,2024-04-09,"44, rue de Gauthier Pamiers",09,Occitanie,France,Non,Contacté,
575d825e,Editeur Jaune,franck13@example.net,06 32 03 65 24,Editeur,https://leclercq.net/,https://www.couturier.fr/,7487.0,http://carre.com/,5756.0,http://dupuy.com/,10687.0,https://www.reynaud.com/,5868.0,,,,,"41, boulevard de Georges Paris",75,Île-de-France,France,Non,Intéressé,Compagnie auquel elle cheveu rire résultat.
7a8e255b,Boutique spécialisée Visite,,+33 2 41 13 31 20,Boutique spécialisée,http://www.aubry.net/,http://www.maillet.net/,4960.0,,,,,,,,,,2024-08-02,"35, boulevard de Royer Poitiers",86,Nouvelle-Aquitaine,France,Oui,Contacté,
f6b52c5b,Boutique spécialisée Quarante,laurentmargot@example.org,,Boutique spécialisée,https://ribeiro.net/,http://lemaitre.net/,2656.0,https://boulanger.com/,616.0,https://marchand.org/,673.0,,,,,,2024-10-08,"76, boulevard Duhamel Poitiers",86,Nouvelle-Aquitaine,France,Non,Prospect,
4f3b25f3,Ludothèque Société,pierrecharrier@example.com,+33 3 39 39 21 52,Ludothèque,http://marechal.fr/,http://royer.org/,1141.0,,,,,,,,,96.0,,"6, avenue Denis Saint-Quentin",02,Hauts-de-France,France,Oui,Intéressé,Village nombreux main séparer dont.
035bdd81,MJC Sable,,03 88 20 20 59,MJC,https://www.dias.org/,,,,,,,,,,,35.0,2025-01-10,"699, chemin de Laurent Jonzac",17,Nouvelle-Aquitaine,France,Non,Prospect,
0bde51d3,Boutique spécialisée Convenir,ublondel@example.org,,Boutique spécialisée,https://besnard.com/,https://www.tanguy.fr/,3886.0,https://www.guillon.com/,2884.0,https://joubert.net/,5231.0,,,,,,,rue Thierry Meaux,77,Île-de-France,France,Non,Intéressé,Car préférer avancer visage dire public rien.
2b99e4dc,Influenceur Militaire,jeanne64@example.org,+33 1 41 02 86 35,Influenceur,,,,https://tessier.org/,7918.0,https://www.loiseau.fr/,26147.0,https://www.leroux.com/,27896.0,https://www.labbe.net/,8088.0,,,"4, avenue Gilles Clément Orléans",45,Centre-Val de Loire,France,Oui,Intéressé,
436c9e2f,Editeur Avoir,marcelrossi@example.com,+33 2 98 03 71 23,Editeur,https://royer.com/,https://henry.fr/,6613.0,https://www.moulin.fr/,6255.0,http://gomes.fr/,11382.0,,,,,,2025-12-22,"9, rue de Bodin Moulins",03,Auvergne-Rhône-Alpes,France,Non,Contacté,
75fc09d1,MJC Monde,boulangerchristophe@example.net,02 33 72 67 54,MJC,https://www.rousset.com/,https://ramos.net/,3681.0,http://remy.org/,1011.0,,,,,,,118.0,2024-06-05,"64, rue Maurice La Souterraine",23,Nouvelle-Aquitaine,France,Oui,Intéressé,
c63f8fb8,Artisan Fixer,ccousin@example.net,+33 (0)5 18 31 88 85,Artisan,https://www.duhamel.org/,http://martel.com/,3395.0,,,https://www.marchand.net/,1567.0,,,,,,,"94, avenue Marine Roussel Fontainebleau",77,Île-de-France,France,Non,Intéressé,
004d99f1,Médiathèque Exister,suzanne66@example.org,+33 (0)7 99 55 62 22,Médiathèque,http://rocher.com/,http://andre.net/,2865.0,http://www.roy.fr/,1204.0,,,,,,,113.0,,boulevard Joubert Dinan,22,Bretagne,France,Non,Prospect,
072a5215,Médiathèque Pays,aduhamel@example.org,+33 4 74 71 81 94,Médiathèque,https://www.chauvet.org/,,,,,,,,,,,344.0,,chemin Thérèse Lesage Compiègne,60,Hauts-de-France,France,Non,Prospect,
01e6d8fa,Ludothèque Secrétaire,bigotnoel@example.net,+33 (0)4 57 97 09 08,Ludothèque,https://www.goncalves.net/,http://www.renaud.net/,2217.0,,,,,,,,,296.0,2024-02-25,"60, rue William Faivre Romorantin-Lanthenay",41,Centre-Val de Loire,France,Oui,Contacté,
7b2f79b4,Artisan Presser,suzanneberger@example.com,,Artisan,https://www.perrot.fr/,http://carpentier.com/,353.0,https://www.dufour.com/,1055.0,https://www.bouvet.fr/,4188.0,,,,,,2024-12-08,"6, boulevard Inès Martin Saint-Gaudens",31,Occitanie,France,Non,Contacté,
fef951e7,CSCS Lit,rivierepierre@example.org,0422766920,CSCS,https://www.berthelot.net/,https://www.riviere.com/,2538.0,,,https://parent.org/,343.0,,,,,354.0,,"52, chemin de Chevalier Pamiers",09,Occitanie,France,Oui,Intéressé,
bd71272f,MJC Déposer,,,MJC,http://delorme.com/,http://www.leger.com/,2897.0,https://www.giraud.com/,247.0,,,,,,,406.0,2024-05-18,"940, boulevard Masson Laval",53,Pays de la Loire,France,Non,Contacté,
0836cb3c,Médiathèque Recommencer,etienne67@example.net,+33 (0)5 31 20 81 40,Médiathèque,https://adam.org/,http://nguyen.fr/,2383.0,,,,,,,,,482.0,2025-07-23,"748, rue Alex Faivre Toulon",83,Provence-Alpes-Côte d'Azur,France,Non,Contacté,
256c75fc,Influenceur Autre,etiennejulien@example.net,+33 (0)5 08 23 58 95,Influenceur,https://www.delmas.fr/,,,https://fernandes.org/,13130.0,https://gonzalez.net/,14142.0,http://ollivier.com/,3060.0,https://www.traore.com/,67202.0,,,"24, chemin Olivie Lebreton Caen",14,Normandie,France,Non,Prospect,
7bd69d02,Editeur Y,jeanvasseur@example.org,+33 (0)3 65 88 67 13,Editeur,http://sanchez.com/,https://dumas.net/,6094.0,http://leduc.com/,3945.0,https://www.clement.org/,2328.0,http://www.delattre.org/,5100.0,,,,,"49, avenue Perrin Poitiers",86,Nouvelle-Aquitaine,France,Oui,Intéressé,
f47372f6,CSCS Exposer,pelletierhonore@example.org,0488525235,CSCS,,https://lebrun.com/,1970.0,,,,,,,,,164.0,,"5, rue Bertrand Langlois Oyonnax",01,Auvergne-Rhône-Alpes,France,Non,Prospect,
bfcbb82b,Ludothèque Verre,langloisvictor@example.com,04 42 33 94 00,Ludothèque,http://www.hebert.com/,https://benard.fr/,437.0,https://vincent.com/,837.0,,,,,,,283.0,2024-05-25,rue Franck Delmas Thonon-les-Bains,74,Auvergne-Rhône-Alpes,France,Oui,Prospect,
21bc1b10,Artisan Intention,emorel@example.com,+33 (0)2 53 02 45 84,Artisan,https://marechal.com/,https://maillot.com/,3171.0,http://briand.org/,1451.0,http://www.pelletier.fr/,4827.0,,,,,,2025-09-12,"75, boulevard Thibault Maillard Porto-Vecchio",2A,Corse,France,Oui,Prospect,Simplement honneur revoir naître grandir pluie animal.
01693a0c,CSCS Remplir,martin09@example.com,05 81 21 57 18,CSCS,http://coste.com/,,,,,,,,,,,286.0,2024-07-13,rue Marianne Bigot Évry-Courcouronnes,91,Île-de-France,France,Non,Prospect,Inviter réunir moitié pas marcher.
15729006,Ludothèque L'une,zruiz@example.com,+33 7 36 32 34 65,Ludothèque,https://legros.org/,http://morvan.com/,2964.0,,,https://lemonnier.fr/,2363.0,,,,,370.0,2025-05-11,"44, avenue Letellier Vienne",38,Auvergne-Rhône-Alpes,France,Non,Intéressé,
1bb22f76,Artisan Certain,lopesadrienne@example.org,+33 3 21 95 41 69,Artisan,http://www.maurice.net/,https://www.merle.com/,4799.0,https://aubry.fr/,1713.0,https://coulon.fr/,3563.0,,,,,,,rue Bertin Dole,39,Bourgogne-Franche-Comté,France,Non,Contacté,
